nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate,doneKey.keys,doneKey.rt
33,0.58,0,TRUE,1,0,20,5,1,19,blueBalloon.png,32,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
32,0.58,1.6,FALSE,1,0,20,9,1,19,blueBalloon.png,56,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
15,0.31,0,TRUE,1,0,20,2,1,19,blueBalloon.png,14,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
3,0.13,0,TRUE,1,0,20,0,1,19,blueBalloon.png,2,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
17,0.355,0.85,FALSE,1,0,20,15,1,19,blueBalloon.png,92,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
27,0.505,1.35,FALSE,1,0,20,10,1,19,blueBalloon.png,62,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
44,0.76,2.2,FALSE,1,0,20,7,1,19,blueBalloon.png,44,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
81,1.3,0,TRUE,1,0,20,13,1,19,blueBalloon.png,80,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
63,1.045,3.15,FALSE,1,0,20,11,1,19,blueBalloon.png,68,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
70,1.15,3.5,FALSE,1,0,20,17,1,19,blueBalloon.png,104,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
9,0.22,0,TRUE,1,0,20,1,1,19,blueBalloon.png,8,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
39,0.67,0,TRUE,1,0,20,6,1,19,blueBalloon.png,38,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
24,0.46,1.2,FALSE,1,0,20,4,1,19,blueBalloon.png,26,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
68,1.12,3.4,FALSE,1,0,20,19,1,19,blueBalloon.png,116,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
103,1.645,5.15,FALSE,1,0,20,18,1,19,blueBalloon.png,110,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
99,1.57,0,TRUE,1,0,20,16,1,19,blueBalloon.png,98,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
51,0.85,0,TRUE,1,0,20,8,1,19,blueBalloon.png,50,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
33,0.595,1.65,FALSE,1,0,20,12,1,19,blueBalloon.png,74,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
21,0.4,0,TRUE,1,0,20,3,1,19,blueBalloon.png,20,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
36,0.64,1.8,FALSE,1,0,20,14,1,19,blueBalloon.png,86,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,,
,,,,,,,,,,,,2720,,,001,2020-10-04_21h28.22.098,bart,3.1.3,60,space,0.603999853
