nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate,doneKey.keys,doneKey.rt
20,0.4,1,FALSE,1,0,20,5,1,19,blueBalloon.png,32,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
20,0.4,1,FALSE,1,0,20,9,1,19,blueBalloon.png,56,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
15,0.31,0,TRUE,1,0,20,2,1,19,blueBalloon.png,14,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
3,0.13,0,TRUE,1,0,20,0,1,19,blueBalloon.png,2,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
20,0.4,1,FALSE,1,0,20,15,1,19,blueBalloon.png,92,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
20,0.4,1,FALSE,1,0,20,10,1,19,blueBalloon.png,62,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
20,0.4,1,FALSE,1,0,20,7,1,19,blueBalloon.png,44,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
30,0.55,1.5,FALSE,1,0,20,13,1,19,blueBalloon.png,80,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
30,0.55,1.5,FALSE,1,0,20,11,1,19,blueBalloon.png,68,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
30,0.55,1.5,FALSE,1,0,20,17,1,19,blueBalloon.png,104,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
9,0.22,0,TRUE,1,0,20,1,1,19,blueBalloon.png,8,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
31,0.565,1.55,FALSE,1,0,20,6,1,19,blueBalloon.png,38,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
27,0.49,0,TRUE,1,0,20,4,1,19,blueBalloon.png,26,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
24,0.46,1.2,FALSE,1,0,20,19,1,19,blueBalloon.png,116,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
26,0.49,1.3,FALSE,1,0,20,18,1,19,blueBalloon.png,110,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
27,0.505,1.35,FALSE,1,0,20,16,1,19,blueBalloon.png,98,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
40,0.7,2,FALSE,1,0,20,8,1,19,blueBalloon.png,50,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
34,0.61,1.7,FALSE,1,0,20,12,1,19,blueBalloon.png,74,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
21,0.4,0,TRUE,1,0,20,3,1,19,blueBalloon.png,20,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
42,0.73,2.1,FALSE,1,0,20,14,1,19,blueBalloon.png,86,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,,
,,,,,,,,,,,,123,m,36,004,2020-04-23_14h32.39.241,bart,3.1.3,60,space,0.371000051
