nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate,doneKey.keys,doneKey.rt
6,0.19,0.3,FALSE,1,0,20,5,1,19,blueBalloon.png,32,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
21,0.415,1.05,FALSE,1,0,20,9,1,19,blueBalloon.png,56,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
15,0.31,0,TRUE,1,0,20,2,1,19,blueBalloon.png,14,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
3,0.13,0,TRUE,1,0,20,0,1,19,blueBalloon.png,2,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
2,0.13,0.1,FALSE,1,0,20,15,1,19,blueBalloon.png,92,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
14,0.31,0.7,FALSE,1,0,20,10,1,19,blueBalloon.png,62,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
8,0.22,0.4,FALSE,1,0,20,7,1,19,blueBalloon.png,44,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
15,0.325,0.75,FALSE,1,0,20,13,1,19,blueBalloon.png,80,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,11,1,19,blueBalloon.png,68,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
6,0.19,0.3,FALSE,1,0,20,17,1,19,blueBalloon.png,104,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
9,0.22,0,TRUE,1,0,20,1,1,19,blueBalloon.png,8,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
11,0.265,0.55,FALSE,1,0,20,6,1,19,blueBalloon.png,38,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
16,0.34,0.8,FALSE,1,0,20,4,1,19,blueBalloon.png,26,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
25,0.475,1.25,FALSE,1,0,20,19,1,19,blueBalloon.png,116,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
6,0.19,0.3,FALSE,1,0,20,18,1,19,blueBalloon.png,110,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
10,0.25,0.5,FALSE,1,0,20,16,1,19,blueBalloon.png,98,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
7,0.205,0.35,FALSE,1,0,20,8,1,19,blueBalloon.png,50,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,12,1,19,blueBalloon.png,74,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
9,0.235,0.45,FALSE,1,0,20,3,1,19,blueBalloon.png,20,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
20,0.4,1,FALSE,1,0,20,14,1,19,blueBalloon.png,86,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,,
,,,,,,,,,,,,b,m,32,004,2020-04-08_20h06.37.060,bart,3.1.3,60,space,0.274000168
