nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate,doneKey.keys,doneKey.rt
33,0.58,0,TRUE,1,0,20,5,1,19,blueBalloon.png,32,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
22,0.43,1.1,FALSE,1,0,20,9,1,19,blueBalloon.png,56,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
15,0.31,0,TRUE,1,0,20,2,1,19,blueBalloon.png,14,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
3,0.13,0,TRUE,1,0,20,0,1,19,blueBalloon.png,2,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
28,0.52,1.4,FALSE,1,0,20,15,1,19,blueBalloon.png,92,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
38,0.67,1.9,FALSE,1,0,20,10,1,19,blueBalloon.png,62,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
45,0.76,0,TRUE,1,0,20,7,1,19,blueBalloon.png,44,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
44,0.76,2.2,FALSE,1,0,20,13,1,19,blueBalloon.png,80,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
62,1.03,3.1,FALSE,1,0,20,11,1,19,blueBalloon.png,68,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
56,0.94,2.8,FALSE,1,0,20,17,1,19,blueBalloon.png,104,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
9,0.22,0,TRUE,1,0,20,1,1,19,blueBalloon.png,8,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
39,0.67,0,TRUE,1,0,20,6,1,19,blueBalloon.png,38,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
27,0.49,0,TRUE,1,0,20,4,1,19,blueBalloon.png,26,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
27,0.505,1.35,FALSE,1,0,20,19,1,19,blueBalloon.png,116,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
43,0.745,2.15,FALSE,1,0,20,18,1,19,blueBalloon.png,110,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
50,0.85,2.5,FALSE,1,0,20,16,1,19,blueBalloon.png,98,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
51,0.85,0,TRUE,1,0,20,8,1,19,blueBalloon.png,50,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
53,0.895,2.65,FALSE,1,0,20,12,1,19,blueBalloon.png,74,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
21,0.4,0,TRUE,1,0,20,3,1,19,blueBalloon.png,20,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
40,0.7,2,FALSE,1,0,20,14,1,19,blueBalloon.png,86,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,,
,,,,,,,,,,,,341-1,f,22,004,2019-11-15_13h20.44.414,bart,3.1.3,60,return,19.13400006
