nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate,doneKey.keys,doneKey.rt
33,0.58,0,TRUE,1,0,20,5,1,19,blueBalloon.png,32,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
18,0.37,0.9,FALSE,1,0,20,9,1,19,blueBalloon.png,56,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
5,0.175,0.25,FALSE,1,0,20,2,1,19,blueBalloon.png,14,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
0,0.1,0,FALSE,1,0,20,0,1,19,blueBalloon.png,2,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,15,1,19,blueBalloon.png,92,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
2,0.13,0.1,FALSE,1,0,20,10,1,19,blueBalloon.png,62,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
2,0.13,0.1,FALSE,1,0,20,7,1,19,blueBalloon.png,44,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,13,1,19,blueBalloon.png,80,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
2,0.13,0.1,FALSE,1,0,20,11,1,19,blueBalloon.png,68,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,17,1,19,blueBalloon.png,104,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,1,1,19,blueBalloon.png,8,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,6,1,19,blueBalloon.png,38,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,4,1,19,blueBalloon.png,26,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,19,1,19,blueBalloon.png,116,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,18,1,19,blueBalloon.png,110,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,16,1,19,blueBalloon.png,98,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,8,1,19,blueBalloon.png,50,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,12,1,19,blueBalloon.png,74,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,3,1,19,blueBalloon.png,20,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
1,0.115,0.05,FALSE,1,0,20,14,1,19,blueBalloon.png,86,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,,
,,,,,,,,,,,,f,d,18,004,2020-03-21_12h19.04.261,bart,3.1.3,60,space,0.282999992
