nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate,doneKey.keys,doneKey.rt
33,0.58,0,TRUE,1,0,20,5,1,19,blueBalloon.png,32,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
15,0.325,0.75,FALSE,1,0,20,9,1,19,blueBalloon.png,56,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
15,0.31,0,TRUE,1,0,20,2,1,19,blueBalloon.png,14,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
3,0.13,0,TRUE,1,0,20,0,1,19,blueBalloon.png,2,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
5,0.175,0.25,FALSE,1,0,20,15,1,19,blueBalloon.png,92,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
8,0.22,0.4,FALSE,1,0,20,10,1,19,blueBalloon.png,62,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
12,0.28,0.6,FALSE,1,0,20,7,1,19,blueBalloon.png,44,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
16,0.34,0.8,FALSE,1,0,20,13,1,19,blueBalloon.png,80,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
16,0.34,0.8,FALSE,1,0,20,11,1,19,blueBalloon.png,68,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
15,0.325,0.75,FALSE,1,0,20,17,1,19,blueBalloon.png,104,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
9,0.22,0,TRUE,1,0,20,1,1,19,blueBalloon.png,8,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
9,0.235,0.45,FALSE,1,0,20,6,1,19,blueBalloon.png,38,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
8,0.22,0.4,FALSE,1,0,20,4,1,19,blueBalloon.png,26,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
5,0.175,0.25,FALSE,1,0,20,19,1,19,blueBalloon.png,116,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
3,0.145,0.15,FALSE,1,0,20,18,1,19,blueBalloon.png,110,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
6,0.19,0.3,FALSE,1,0,20,16,1,19,blueBalloon.png,98,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
9,0.235,0.45,FALSE,1,0,20,8,1,19,blueBalloon.png,50,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
11,0.265,0.55,FALSE,1,0,20,12,1,19,blueBalloon.png,74,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
11,0.265,0.55,FALSE,1,0,20,3,1,19,blueBalloon.png,20,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
8,0.22,0.4,FALSE,1,0,20,14,1,19,blueBalloon.png,86,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,,
,,,,,,,,,,,,8119,f,34,004,2020-08-01_19h02.30.994,bart,3.1.3,60,space,0.344000101
