nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate,doneKey.keys,doneKey.rt
27,0.505,1.35,FALSE,1,0,20,5,1,19,blueBalloon.png,32,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
40,0.7,2,FALSE,1,0,20,9,1,19,blueBalloon.png,56,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
15,0.31,0,TRUE,1,0,20,2,1,19,blueBalloon.png,14,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
3,0.13,0,TRUE,1,0,20,0,1,19,blueBalloon.png,2,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
36,0.64,1.8,FALSE,1,0,20,15,1,19,blueBalloon.png,92,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
47,0.805,2.35,FALSE,1,0,20,10,1,19,blueBalloon.png,62,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
45,0.76,0,TRUE,1,0,20,7,1,19,blueBalloon.png,44,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
36,0.64,1.8,FALSE,1,0,20,13,1,19,blueBalloon.png,80,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
42,0.73,2.1,FALSE,1,0,20,11,1,19,blueBalloon.png,68,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
53,0.895,2.65,FALSE,1,0,20,17,1,19,blueBalloon.png,104,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
9,0.22,0,TRUE,1,0,20,1,1,19,blueBalloon.png,8,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
39,0.67,0,TRUE,1,0,20,6,1,19,blueBalloon.png,38,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
27,0.49,0,TRUE,1,0,20,4,1,19,blueBalloon.png,26,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
33,0.595,1.65,FALSE,1,0,20,19,1,19,blueBalloon.png,116,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
60,1,3,FALSE,1,0,20,18,1,19,blueBalloon.png,110,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
63,1.045,3.15,FALSE,1,0,20,16,1,19,blueBalloon.png,98,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
51,0.85,0,TRUE,1,0,20,8,1,19,blueBalloon.png,50,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
49,0.835,2.45,FALSE,1,0,20,12,1,19,blueBalloon.png,74,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
21,0.4,0,TRUE,1,0,20,3,1,19,blueBalloon.png,20,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
61,1.015,3.05,FALSE,1,0,20,14,1,19,blueBalloon.png,86,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,,
,,,,,,,,,,,,341-1,f,22,004,2019-11-15_13h21.53.017,bart,3.1.3,60,space,0.359999895
