nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate,doneKey.keys,doneKey.rt
20,0.4,1,FALSE,1,0,20,5,1,19,blueBalloon.png,32,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
40,0.7,2,FALSE,1,0,20,9,1,19,blueBalloon.png,56,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
15,0.31,0,TRUE,1,0,20,2,1,19,blueBalloon.png,14,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
3,0.13,0,TRUE,1,0,20,0,1,19,blueBalloon.png,2,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
30,0.55,1.5,FALSE,1,0,20,15,1,19,blueBalloon.png,92,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
26,0.49,1.3,FALSE,1,0,20,10,1,19,blueBalloon.png,62,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
31,0.565,1.55,FALSE,1,0,20,7,1,19,blueBalloon.png,44,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
30,0.55,1.5,FALSE,1,0,20,13,1,19,blueBalloon.png,80,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
51,0.865,2.55,FALSE,1,0,20,11,1,19,blueBalloon.png,68,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
60,1,3,FALSE,1,0,20,17,1,19,blueBalloon.png,104,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
9,0.22,0,TRUE,1,0,20,1,1,19,blueBalloon.png,8,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
39,0.67,0,TRUE,1,0,20,6,1,19,blueBalloon.png,38,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
27,0.49,0,TRUE,1,0,20,4,1,19,blueBalloon.png,26,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
22,0.43,1.1,FALSE,1,0,20,19,1,19,blueBalloon.png,116,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
19,0.385,0.95,FALSE,1,0,20,18,1,19,blueBalloon.png,110,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
26,0.49,1.3,FALSE,1,0,20,16,1,19,blueBalloon.png,98,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
29,0.535,1.45,FALSE,1,0,20,8,1,19,blueBalloon.png,50,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
36,0.64,1.8,FALSE,1,0,20,12,1,19,blueBalloon.png,74,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
21,0.4,0,TRUE,1,0,20,3,1,19,blueBalloon.png,20,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
35,0.625,1.75,FALSE,1,0,20,14,1,19,blueBalloon.png,86,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,,
,,,,,,,,,,,,01,f,25,004,2020-04-07_15h33.32.972,bart,3.1.3,60,space,0.480000019
